id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,estimated_occupancy_l365d,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,review_scores_value,host_is_superhost,instant_bookable
826856499903727410,el Fort Pienc,Eixample,41.395711009668766,2.176929975115982,Private room in rental unit,Private room,1,2.5,1.0,1.0,32,365,0,0,0,258,255,6,0.36,4.5,4.83,4.5,0,0
827212053008249556,la Dreta de l'Eixample,Eixample,41.39617270791413,2.171793078542184,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,365,3,24,54,324,102,58,1.7,4.62,4.91,4.43,0,1
827213361271622551,la Dreta de l'Eixample,Eixample,41.39497599061182,2.169955009592828,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,365,5,23,45,312,24,41,1.2,4.59,4.9,4.44,0,1
827262550883132872,la Dreta de l'Eixample,Eixample,41.38910449999999,2.1750559,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,31,1125,0,0,0,178,0,2,0.11,4.5,5.0,4.5,0,1
827303773174721148,la Dreta de l'Eixample,Eixample,41.3961385393955,2.169896058302011,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,2,365,6,24,41,292,30,46,1.35,4.5,4.85,4.37,0,1
827309962177518344,la Dreta de l'Eixample,Eixample,41.39481092009941,2.1712328907774574,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,365,5,32,62,336,30,45,1.32,4.64,4.84,4.24,0,1
827319346441931290,la Dreta de l'Eixample,Eixample,41.3949,2.16959,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,365,7,20,37,294,60,38,1.14,4.39,4.82,4.13,0,1
827322248170270451,la Dreta de l'Eixample,Eixample,41.39646052279918,2.171411615450186,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,2,365,5,25,51,321,24,42,1.23,4.57,4.83,4.38,0,1
827327487610238355,l'Antiga Esquerra de l'Eixample,Eixample,41.39277,2.15188,Entire rental unit,Entire home/apt,5,2.0,3.0,5.0,60,365,0,0,0,0,120,2,0.12,5.0,5.0,5.0,0,0
827333156940109887,la Dreta de l'Eixample,Eixample,41.39483345089636,2.171455441793698,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,365,6,30,55,326,30,37,1.09,4.62,4.73,4.3,0,1
827339967324809645,la Dreta de l'Eixample,Eixample,41.39673548575725,2.170056100942373,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,365,4,24,41,315,48,54,1.58,4.61,4.87,4.44,0,1
827349098679650028,la Dreta de l'Eixample,Eixample,41.39444,2.17129,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,365,7,30,48,315,126,68,2.0,4.68,4.88,4.46,0,1
827350628433890020,la Dreta de l'Eixample,Eixample,41.39454,2.16969,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,2,365,5,17,39,313,42,31,0.92,4.52,4.81,4.48,0,1
827352312777142809,la Dreta de l'Eixample,Eixample,41.39635651179946,2.171693657359956,Entire rental unit,Entire home/apt,10,3.5,4.0,7.0,2,365,14,37,61,318,252,95,2.8,4.69,4.89,4.53,0,1
827375799012065479,el Clot,Sant Martí,41.40776971579358,2.1878042941754656,Private room in condo,Private room,2,1.0,1.0,2.0,32,730,12,40,70,345,0,4,0.12,5.0,5.0,4.75,0,1
828005346082059065,l'Antiga Esquerra de l'Eixample,Eixample,41.386199,2.154628,Entire rental unit,Entire home/apt,7,2.0,4.0,4.0,2,365,25,55,84,355,72,43,1.3,4.53,4.7,4.4,0,1
828033468768494249,la Marina de Port,Sants-Montjuïc,41.36508,2.14251,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,5,365,4,9,31,49,255,90,2.65,4.78,4.48,4.63,0,0
828934697544996305,l'Antiga Esquerra de l'Eixample,Eixample,41.38407338324081,2.157968470767905,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,31,330,0,7,7,228,0,0,0.0,4.73,4.89,4.6,0,1
829226369899804338,la Font de la Guatlla,Sants-Montjuïc,41.36996359491389,2.14598560145933,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,29,59,89,364,0,0,0.0,4.7,4.795,4.615,0,0
829229979446191380,el Parc i la Llacuna del Poblenou,Sant Martí,41.3953845,2.1918082,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,365,14,44,74,226,0,0,0.0,4.73,4.8149999999999995,4.545,0,0
829229988526268828,el Parc i la Llacuna del Poblenou,Sant Martí,41.39535495273231,2.1916812658309937,Other,Entire home/apt,3,1.5,1.0,2.0,1,365,13,43,68,237,255,113,4.16,4.65,4.71,4.48,0,1
829532617040457040,Sant Antoni,Eixample,41.38184,2.16131,Entire rental unit,Entire home/apt,6,1.0,4.0,3.0,32,365,6,6,6,6,64,2,0.12,5.0,5.0,5.0,0,0
830164967691501040,la Sagrada Família,Eixample,41.4087,2.17463,Entire rental unit,Entire home/apt,4,1.0,3.0,1.0,1,365,17,47,63,333,18,29,0.87,3.9,4.69,3.9,0,1
830185047687116552,la Nova Esquerra de l'Eixample,Eixample,41.38140759533897,2.1530464210645897,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,2,365,26,56,86,352,162,99,2.91,4.32,4.66,4.03,0,1
830321726832251317,Sant Genís dels Agudells,Horta-Guinardó,41.42751,2.13193,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,240,0,1,14,289,186,52,1.55,4.88,4.61,4.81,0,0
831007929858994860,Sant Antoni,Eixample,41.37742,2.16385,Entire condo,Entire home/apt,2,1.0,2.0,2.0,32,365,28,58,88,363,0,0,0.0,4.71,4.83,4.56,0,0
831235726906692996,el Putxet i el Farró,Sarrià-Sant Gervasi,41.4043263785349,2.142319876075009,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,7,720,20,20,20,20,0,0,0.0,4.705,4.745,4.5,0,0
831400594849453235,la Vila de Gràcia,Gràcia,41.39598,2.1564,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,0,0,0,105,0,0,0.0,4.74,4.89,4.57,0,0
831411207709217759,la Dreta de l'Eixample,Eixample,41.39609706108112,2.158368152682104,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,0,0,0,166,0,2,0.07,4.0,5.0,3.5,0,0
831517348231070215,l'Antiga Esquerra de l'Eixample,Eixample,41.389884278607376,2.159843499143894,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,32,120,0,26,56,331,255,13,0.43,4.92,4.92,4.62,1,1
831558265423916119,la Dreta de l'Eixample,Eixample,41.39576584027792,2.1725864158731385,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,13,43,72,347,246,84,2.46,4.69,4.9,4.48,0,1
831561069455931914,la Dreta de l'Eixample,Eixample,41.3964,2.1703,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2,365,7,30,59,334,255,111,3.28,4.7,4.81,4.61,0,1
831570329415120082,la Dreta de l'Eixample,Eixample,41.39499,2.17033,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,6,25,49,324,255,81,2.44,4.6,4.84,4.48,0,1
831581859522867170,la Dreta de l'Eixample,Eixample,41.39707,2.17255,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2,365,5,31,60,335,210,79,2.37,4.67,4.9,4.54,0,1
831586712720484973,la Dreta de l'Eixample,Eixample,41.39570324265061,2.172585898824731,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,12,42,71,346,6,26,0.77,4.58,4.92,4.54,0,1
831589900791249424,la Dreta de l'Eixample,Eixample,41.39534,2.1723,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2,365,7,18,43,318,255,127,3.74,4.77,4.88,4.69,0,1
831600034863939714,Sant Antoni,Eixample,41.37666020744046,2.162735976585805,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,31,1125,0,0,0,0,0,0,0.0,4.71,4.83,4.56,0,0
831604568888993495,la Dreta de l'Eixample,Eixample,41.397209927935656,2.17061792107193,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2,365,4,34,63,338,255,126,3.71,4.61,4.87,4.52,0,1
831610409143810623,la Dreta de l'Eixample,Eixample,41.39726701386,2.172365371242292,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,12,36,65,340,12,20,0.59,4.5,4.85,4.45,0,1
831619664657630497,la Dreta de l'Eixample,Eixample,41.39595,2.17028,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,5,16,34,305,255,115,3.37,4.69,4.92,4.54,0,1
831622006612921976,la Dreta de l'Eixample,Eixample,41.39701808020069,2.172583416324846,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,4,15,30,291,6,62,1.82,4.6,4.87,4.47,0,1
831625091655529974,la Dreta de l'Eixample,Eixample,41.39702387824463,2.1702636569861182,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,6,22,51,326,72,42,1.24,4.62,4.81,4.48,0,1
831627620790687752,la Dreta de l'Eixample,Eixample,41.39695538778362,2.170555131358402,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2,365,10,40,69,344,90,32,0.96,4.5,4.75,4.28,0,1
831629978349047419,la Dreta de l'Eixample,Eixample,41.39709188303861,2.170281337985018,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,6,31,54,329,246,93,2.74,4.71,4.89,4.53,0,1
831633641777873566,la Dreta de l'Eixample,Eixample,41.39577,2.17037,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2,365,7,32,61,336,255,112,3.29,4.68,4.88,4.5,0,1
831639072869524573,la Maternitat i Sant Ramon,Les Corts,41.3780888,2.1231401,Other,Shared room,1,0.0,1.0,1.0,1,1125,30,60,90,365,0,0,0.0,4.81,4.71,4.72,0,1
831643034759332840,la Dreta de l'Eixample,Eixample,41.39661280648526,2.172376382622068,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,9,35,64,339,150,40,1.17,4.65,4.83,4.48,0,1
831665763306998611,la Dreta de l'Eixample,Eixample,41.39544,2.17059,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2,365,7,24,51,322,222,78,2.3,4.71,4.85,4.53,0,1
831692089241282910,Sant Antoni,Eixample,41.381046717421576,2.1594352152617926,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,32,365,0,17,47,322,0,3,0.14,4.33,4.33,3.67,0,0
831741163110613541,el Poblenou,Sant Martí,41.4002365,2.1998944,Entire rental unit,Entire home/apt,2,2.0,2.0,3.0,32,330,0,25,55,330,128,12,0.38,5.0,5.0,4.67,1,1
831769648286137814,la Dreta de l'Eixample,Eixample,41.3974506,2.1616406,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,3,45,5,15,20,109,255,106,3.63,4.94,4.97,4.88,1,0
832381149589599361,la Vila Olímpica del Poblenou,Sant Martí,41.3910248,2.1908749,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,31,1125,0,0,0,258,0,0,0.0,4.8,4.83,4.6,0,1
832381555453949042,les Tres Torres,Sarrià-Sant Gervasi,41.3931707,2.1319103,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,1125,0,0,0,152,0,0,0.0,4.66,4.7,4.44,0,1
832381929745990651,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.3954503,2.1450379,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,31,1125,0,0,0,198,0,1,0.03,1.0,3.0,1.0,0,1
832731627233955844,el Raval,Ciutat Vella,41.37946,2.16661,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,365,1,1,1,183,0,0,0.0,4.69,4.75,4.56,0,0
833758077040934199,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39609,2.14948,Private room in rental unit,Private room,2,1.0,0.0,1.0,1,1125,23,53,78,330,18,27,0.89,3.93,4.56,3.81,0,1
833785836813664135,la Barceloneta,Ciutat Vella,41.38112,2.18914,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,31,50,1,26,56,318,62,1,0.37,5.0,5.0,5.0,0,0
833787902115935031,el Raval,Ciutat Vella,41.37817,2.17176,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,32,300,29,48,48,218,0,0,0.0,4.69,4.75,4.56,0,0
833919307089708848,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.387441431526256,2.179924124308401,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,62,9,39,69,344,255,14,0.45,4.64,4.57,4.5,1,0
833922857958568998,Sant Antoni,Eixample,41.37945,2.16139,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,365,0,0,0,188,255,13,0.48,4.92,5.0,4.85,0,1
834003544714995061,la Vila de Gràcia,Gràcia,41.40452899138904,2.150809394316192,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,31,330,26,56,86,327,62,1,0.58,5.0,5.0,4.0,0,1
834086487902792595,el Poble Sec,Sants-Montjuïc,41.37395334530181,2.172692571335681,Private room in rental unit,Private room,1,0.5,1.0,0.0,32,632,0,0,0,130,0,1,0.05,1.0,1.0,2.0,0,0
834486288682448215,la Barceloneta,Ciutat Vella,41.37994,2.18877,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,32,180,1,31,32,304,255,14,0.47,5.0,4.93,4.79,1,1
834713278696409379,el Barri Gòtic,Ciutat Vella,41.38382,2.17129,Entire loft,Entire home/apt,5,1.0,2.0,2.0,31,365,8,26,39,314,62,1,0.08,5.0,5.0,5.0,0,0
834828175654382966,el Raval,Ciutat Vella,41.38081,2.16678,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,32,334,0,0,13,288,0,1,0.04,4.0,2.0,2.0,0,0
834896330455533192,el Raval,Ciutat Vella,41.38122,2.16948,Entire rental unit,Entire home/apt,7,3.0,3.0,4.0,1,365,14,25,53,311,174,67,2.07,4.49,4.39,4.33,0,0
835042375571535199,la Dreta de l'Eixample,Eixample,41.38766,2.17049,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,3,365,6,26,52,313,246,75,3.64,4.81,4.95,4.71,1,1
835266300536398212,la Barceloneta,Ciutat Vella,41.3816,2.18854,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,32,90,9,23,23,251,128,10,0.32,4.9,4.5,4.6,1,0
835315269684032583,el Fort Pienc,Eixample,41.39692,2.18563,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,31,365,22,52,82,83,0,0,0.0,4.67,4.83,4.53,0,0
835390430047876937,la Nova Esquerra de l'Eixample,Eixample,41.3792114,2.1517966,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,32,330,27,27,27,284,0,2,0.09,4.5,5.0,3.5,0,1
835412853868981665,el Raval,Ciutat Vella,41.37737526223975,2.165770914557059,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,1125,26,55,84,174,186,7,0.22,4.43,4.29,4.57,0,0
835445335612205659,el Raval,Ciutat Vella,41.3774373,2.1676573,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,32,365,30,60,90,199,0,2,0.11,2.5,2.5,2.5,0,1
835502312765796240,el Poble Sec,Sants-Montjuïc,41.37326904072712,2.1733929022271035,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,365,0,0,13,288,124,9,0.32,4.78,4.78,4.56,0,0
836002340310043552,el Poblenou,Sant Martí,41.407113283970254,2.2032861795319896,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,1,1125,14,27,57,332,192,94,2.81,4.43,4.59,4.38,0,1
836117118064159934,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39464,2.14968,Entire rental unit,Entire home/apt,7,3.0,4.0,6.0,1,1125,18,40,65,312,90,54,1.62,4.54,4.67,4.52,0,1
836146444747937593,Hostafrancs,Sants-Montjuïc,41.37429880347729,2.141295308482341,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1,1125,25,34,52,322,60,69,2.19,4.61,4.75,4.3,0,1
836166931901863016,Sants,Sants-Montjuïc,41.37396267094887,2.1408857167342368,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1,1125,14,30,53,316,252,85,2.7,4.59,4.67,4.38,0,1
836176890862642568,Hostafrancs,Sants-Montjuïc,41.374306134063495,2.1428491307531004,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,9,27,52,325,255,104,3.33,4.71,4.73,4.42,0,0
836412950321078401,el Poble Sec,Sants-Montjuïc,41.37350382950232,2.165882872986645,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,25,55,85,360,0,0,0.0,4.68,4.75,4.54,0,0
836651465284550703,la Dreta de l'Eixample,Eixample,41.3907119,2.1644611,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,1,365,4,13,37,294,255,152,5.69,4.69,4.97,4.66,0,0
836660142488581311,Provençals del Poblenou,Sant Martí,41.408398,2.203398,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1125,17,23,36,259,255,110,3.65,4.75,4.74,4.59,0,0
836698138431476909,el Poble Sec,Sants-Montjuïc,41.37458,2.17198,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,1,1125,13,38,59,303,210,92,2.85,4.47,4.51,4.34,0,1
836715488294825056,Sants,Sants-Montjuïc,41.37930781548658,2.133550053798049,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,4,365,21,51,81,356,216,72,2.25,4.42,4.58,4.33,0,1
836758207024950670,la Barceloneta,Ciutat Vella,41.37609008494801,2.188461521585676,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3,365,29,59,89,364,114,51,1.51,4.47,4.82,4.22,0,1
837070705628083445,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3826672,2.186248,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,32,365,9,39,69,344,64,2,0.15,5.0,5.0,4.5,1,0
837564538304403751,les Corts,Les Corts,41.3844891771833,2.130596193574308,Private room in rental unit,Private room,1,2.0,3.0,1.0,31,365,29,59,89,364,0,0,0.0,4.69,4.74,4.54,0,0
838133377354880685,la Font de la Guatlla,Sants-Montjuïc,41.37136,2.14469,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,365,4,18,45,316,198,99,2.97,4.07,4.58,3.8,0,1
838193088394057422,el Poble Sec,Sants-Montjuïc,41.373660993085096,2.1559692091832465,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,20,41,68,343,216,88,2.96,4.49,4.57,4.18,0,1
838223526350150523,Sants,Sants-Montjuïc,41.37382,2.13654,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,365,23,53,83,263,255,65,2.05,4.68,4.58,4.49,0,0
838250626427490866,Sant Andreu,Sant Andreu,41.431089086542265,2.1907140508437686,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,32,365,0,0,0,246,0,1,0.04,5.0,5.0,5.0,0,0
838897772059761415,el Barri Gòtic,Ciutat Vella,41.3811044,2.1773081,Private room in hostel,Private room,2,1.0,1.0,2.0,1,365,8,25,48,297,36,19,0.56,4.21,4.74,3.79,0,1
838903968438826965,la Vila de Gràcia,Gràcia,41.40453,2.15986,Entire loft,Entire home/apt,6,1.0,1.0,3.0,1,365,30,54,84,352,0,2,0.1,1.5,4.5,1.5,0,1
838910805661592938,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,41.4035,2.21177,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,31,1125,0,0,0,152,0,2,0.06,4.5,5.0,4.0,0,1
838914332831221935,la Sagrada Família,Eixample,41.4037667,2.1800265,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,1125,16,16,36,311,62,4,0.2,5.0,4.5,4.5,0,1
838930760992054565,Sant Antoni,Eixample,41.37741,2.15786,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,31,330,0,0,0,219,0,0,0.0,4.71,4.83,4.56,0,1
839578153602773729,el Camp de l'Arpa del Clot,Sant Martí,41.41162669130568,2.1834112202377343,Entire rental unit,Entire home/apt,4,1.0,3.0,4.0,31,1125,8,20,50,325,255,11,0.44,5.0,5.0,4.7,1,0
839804124481231175,el Raval,Ciutat Vella,41.37972,2.16501,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,32,365,29,59,89,364,0,0,0.0,4.69,4.75,4.56,0,0
839876595088008509,Sant Antoni,Eixample,41.37727727011279,2.1552820065821763,Entire rental unit,Entire home/apt,7,2.0,4.0,4.0,32,310,0,0,0,183,0,0,0.0,4.71,4.83,4.56,0,0
840550470849870220,les Corts,Les Corts,41.38720188905764,2.1409437315000464,Entire rental unit,Entire home/apt,7,1.0,3.0,3.0,31,365,0,0,0,0,0,3,0.1,5.0,5.0,5.0,1,0
840676064327687725,la Dreta de l'Eixample,Eixample,41.389838,2.1745376,Entire rental unit,Entire home/apt,8,3.0,4.0,5.0,31,90,27,57,87,362,0,1,0.06,5.0,5.0,5.0,1,0
840704002914388485,Sants,Sants-Montjuïc,41.37409382311756,2.1345848225134056,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,730,29,59,89,364,255,21,0.71,4.81,4.95,4.57,0,0
841020138902924838,la Salut,Gràcia,41.41033841872455,2.152598499489575,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,35,0,0,0,0,0,1,0.03,5.0,4.0,5.0,0,0
841043878143413092,la Vila de Gràcia,Gràcia,41.4031287,2.1538619,Private room in rental unit,Private room,1,1.0,1.0,1.0,2,365,30,60,82,337,162,86,2.59,4.42,4.91,4.38,0,1
841125138565676286,el Fort Pienc,Eixample,41.40009257347618,2.177076950120602,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,330,2,3,31,254,0,2,0.07,5.0,5.0,4.0,0,0
841138180239142908,el Poblenou,Sant Martí,41.39431,2.20056,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,1,1125,11,11,11,12,84,55,1.69,4.8,4.75,4.49,0,1
841139189267412189,el Barri Gòtic,Ciutat Vella,41.3802407,2.1800365,Private room in rental unit,Private room,1,4.0,10.0,10.0,31,1125,0,12,42,317,0,0,0.0,4.68,4.91,4.57,0,0
841147534011303224,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40230855547927,2.13792449055796,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,1,365,25,25,54,329,24,8,0.25,2.88,4.13,2.5,0,1
841156161628075641,la Nova Esquerra de l'Eixample,Eixample,41.37901,2.14661,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1,365,10,28,57,328,78,45,1.34,4.67,4.6,4.44,0,1
841158773896788722,la Nova Esquerra de l'Eixample,Eixample,41.37917140320508,2.1474701357983474,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1,365,22,52,81,356,120,44,1.31,4.61,4.66,4.48,0,1
841169208815553690,la Nova Esquerra de l'Eixample,Eixample,41.38059,2.14771,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1,365,14,30,59,330,162,53,1.61,4.77,4.79,4.53,0,1
841171281732086515,la Nova Esquerra de l'Eixample,Eixample,41.38063,2.14799,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1,365,26,56,85,360,180,52,1.56,4.67,4.75,4.48,0,1
841172740128200954,la Nova Esquerra de l'Eixample,Eixample,41.37893,2.1461,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1,365,23,49,78,353,234,124,3.69,4.65,4.77,4.44,0,1
841259680279946238,la Bordeta,Sants-Montjuïc,41.368772179512646,2.132740496850576,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,13,27,40,195,255,143,4.37,4.97,4.65,4.86,1,1
841270222050971097,la Dreta de l'Eixample,Eixample,41.394627681387576,2.172929111630191,Entire rental unit,Entire home/apt,3,2.0,2.0,3.0,31,330,2,32,62,302,0,0,0.0,4.75,4.94,4.63,0,1
841808320113193546,el Fort Pienc,Eixample,41.3950018,2.180698,Entire rental unit,Entire home/apt,5,2.0,4.0,4.0,32,365,22,37,37,269,128,3,0.18,4.0,4.33,4.0,1,0
841882386407952645,la Dreta de l'Eixample,Eixample,41.3911857,2.1655243,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,31,1125,8,38,68,343,62,2,0.12,5.0,5.0,4.5,0,1
841953654910796432,el Barri Gòtic,Ciutat Vella,41.3827928,2.1787737,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,360,365,30,60,77,134,255,7,0.22,5.0,4.86,4.57,0,0
842050019993788642,el Barri Gòtic,Ciutat Vella,41.3827928,2.1787737,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,360,365,30,60,76,133,255,2,0.13,2.5,3.0,2.5,0,0
842113760290165166,Sants,Sants-Montjuïc,41.37222939999999,2.1358368,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,365,30,60,90,270,124,74,2.31,4.57,4.64,4.41,0,0
842454240503263194,Sants,Sants-Montjuïc,41.38381,2.14188,Entire rental unit,Entire home/apt,6,2.0,4.0,4.0,32,365,30,60,90,365,0,0,0.0,4.75,4.76,4.575,0,1
842556232536835762,la Font de la Guatlla,Sants-Montjuïc,41.37180576193322,2.145510937447766,Entire rental unit,Entire home/apt,7,2.0,4.0,7.0,1,365,6,15,28,164,180,75,2.34,4.41,4.56,4.36,0,1
842636041211764928,l'Antiga Esquerra de l'Eixample,Eixample,41.388376,2.1569333,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,365,28,58,88,363,18,3,0.69,4.67,5.0,4.67,0,0
842645685874422041,la Dreta de l'Eixample,Eixample,41.39450190723494,2.17229531060642,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,31,330,0,0,11,251,0,1,0.05,5.0,5.0,5.0,0,1
842692205814831591,la Dreta de l'Eixample,Eixample,41.3963602,2.1761309,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,365,7,18,39,84,198,107,3.58,4.68,4.79,4.43,0,1
842698541863249610,la Dreta de l'Eixample,Eixample,41.3963602,2.1761309,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,1,365,9,24,46,91,114,49,1.56,4.43,4.69,4.29,0,1
843268032766273067,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4000515,2.1513554,Room in hotel,Private room,2,1.0,1.0,1.0,1,7,27,55,78,249,120,51,1.56,4.8,4.84,4.56,0,1
843268327471294135,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.4000515,2.1513554,Room in hotel,Private room,3,0.0,1.0,3.0,1,7,22,50,71,242,12,4,0.25,4.75,4.5,4.0,0,1
843279417183729246,l'Antiga Esquerra de l'Eixample,Eixample,41.38951,2.16114,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1,365,10,23,49,323,210,102,3.06,4.71,4.83,4.53,0,1
843299648934012591,la Dreta de l'Eixample,Eixample,41.39007,2.17036,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,31,330,0,9,9,226,62,1,0.18,2.0,4.0,3.0,0,1
843363634832931014,la Dreta de l'Eixample,Eixample,41.39101541460092,2.1642583211460265,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,31,365,0,28,28,28,0,1,0.06,5.0,5.0,5.0,1,0
843640863638776283,la Nova Esquerra de l'Eixample,Eixample,41.3836,2.15296,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,0,11,41,316,0,0,0.0,4.61,4.77,4.48,0,0
843648526366590508,la Nova Esquerra de l'Eixample,Eixample,41.38195,2.15315,Private room in rental unit,Private room,1,1.0,1.0,1.0,33,360,0,0,0,258,0,3,0.11,4.0,4.33,4.0,0,0
